,id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,c_ig_reg,c_ig_nac,pob_rsh_uv,hog_uv,p_urbano,precio_clp,nivel_barrio,precio_m2_sector_casa,precio_m2_sector_departamento,tiene_comparables_cercanos,tipo_propiedad_departamento,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
1506,MLC-4054597082,2.0,1.0,3,11,True,2018.0,4841.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,83.1,0.0,0.0,1,1.0,0.0,1.0,1.0,5.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,630000.0,2,7791.327913279132,10000.0,True,True,False,True,0,0.8904933814681107
1507,MLC-4088005124,2.0,1.0,2,5,False,5263.4,9399.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,65.7,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,550000.0,4,7791.327913279132,11458.333333333334,True,True,False,True,1,0.60882800608828
1508,MLC-4105451636,2.0,1.0,2,0,True,1787.3,4908.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,190.0,0,1.0,0.0,1.0,0.0,5.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,600000.0,2,7791.327913279132,9841.269841269841,True,True,False,True,1,1.0
1509,MLC-4087076614,2.0,1.0,2,10,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,65.7,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,610000.0,2,7791.327913279132,9624.561403508771,True,True,False,True,0,1.06544901065449
1510,MLC-4101798514,2.0,2.0,2,10,True,3984.7,8154.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,60.0,0.0,85.0,1,0.0,0.0,1.0,1.0,5.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,560000.0,0,7791.327913279132,8377.450980392157,True,True,False,True,0,1.0666666666666667
1511,MLC-4145383072,2.0,1.0,2,16,True,5202.1,9356.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,120.0,1,1.0,0.0,1.0,1.0,9.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,500000.0,4,7791.327913279132,11458.333333333334,True,True,False,True,0,1.0
1512,MLC-2041076953,2.0,1.0,2,0,True,1787.3,4908.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,0.0,120.0,0,1.0,0.0,1.0,0.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,650000.0,2,7791.327913279132,9841.269841269841,True,True,False,True,0,1.0833333333333333
1513,MLC-4120779494,1.0,1.0,1,1,True,1427.5,5410.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,50.0,1,0.0,0.0,1.0,1.0,4.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,500000.0,3,7791.327913279132,9615.384615384615,True,True,False,True,0,1.0
1514,MLC-4071275070,2.0,2.0,3,15,True,1003.3,4976.7,5.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,1.0,130.0,1,1.0,0.0,1.0,1.0,9.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,900000.0,3,7791.327913279132,9090.90909090909,True,True,False,True,0,1.0
1515,MLC-1997630127,2.0,1.0,2,15,True,5269.5,9423.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,1,1.0,0.0,1.0,1.0,3.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,460000.0,4,7791.327913279132,11458.333333333334,True,True,False,True,1,1.0
1516,MLC-4144854176,1.0,0.0,2,7,True,1763.3,2889.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,51.0,1.0,50.0,0,1.0,0.0,1.0,1.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,450000.0,0,7791.327913279132,9270.833333333332,True,True,False,True,0,1.1764705882352942
1517,MLC-4113212286,2.0,2.0,2,5,True,458.8,3935.2,5.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,0.0,0.0,2.0,67.0,65.0,1.0,115.0,1,0.0,0.0,1.0,1.0,5.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,620000.0,0,7791.327913279132,10541.666666666666,True,True,False,True,0,1.0307692307692307
1518,MLC-4082804248,2.0,1.0,3,15,True,898.4,4840.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,120.0,1.0,0.0,0,1.0,0.0,1.0,0.0,1.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,800000.0,3,7791.327913279132,9047.619047619048,True,True,False,True,0,1.0
1519,MLC-2016432907,2.0,1.0,2,16,True,1261.3,4623.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,59.0,0.0,114.0,0,0.0,0.0,1.0,1.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,570000.0,2,7791.327913279132,8974.358974358975,True,True,False,True,0,1.0
1520,MLC-4042597810,2.0,1.0,3,4,True,4884.8,8890.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,1,0.0,0.0,1.0,0.0,5.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,560000.0,4,7791.327913279132,7666.666666666667,True,True,False,True,0,1.0
1521,MLC-4084963030,2.0,1.0,2,9,True,1600.1,3013.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,0.0,0.0,0,0.0,0.0,1.0,1.0,9.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,580000.0,0,7791.327913279132,9166.666666666666,True,True,False,True,0,1.0
1522,MLC-1984862365,2.0,1.0,3,4,True,4884.8,8890.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,1,0.0,0.0,1.0,0.0,5.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,460000.0,4,7791.327913279132,9333.333333333334,True,True,False,True,0,1.0
1523,MLC-4127629690,2.0,1.0,3,6,True,7157.7,10598.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.7,83.1,0.0,0.0,0,0.0,0.0,1.0,0.0,5.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,800000.0,4,7791.327913279132,7796.610169491525,True,True,False,True,1,0.9831528279181709
1524,MLC-2011922919,2.0,1.0,2,18,True,7071.7,10870.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,60.0,1.0,0.0,1,1.0,0.0,1.0,1.0,3.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,571065.88,4,7791.327913279132,10000.0,True,True,False,True,0,1.0833333333333333
1525,MLC-4101803742,2.0,1.0,2,1,True,457.5,4504.2,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,70.0,70.0,0.0,90.0,1,1.0,0.0,1.0,1.0,15.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,670000.0,0,7791.327913279132,9571.42857142857,True,True,False,True,0,1.0
1527,MLC-4113212012,1.0,1.0,2,0,True,7702.7,11210.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,46.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,450000.0,4,7791.327913279132,8510.63829787234,True,True,False,True,0,1.0434782608695652
1528,MLC-4135275994,1.0,1.0,2,5,True,4878.9,9048.9,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.0,56.0,0.0,33.0,0,0.0,0.0,1.0,0.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,330000.0,0,7791.327913279132,10166.71297582662,False,True,False,True,0,1.0
1529,MLC-1990064669,2.0,1.0,2,9,True,1685.1,2990.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,530000.0,0,7791.327913279132,9270.833333333332,True,True,False,True,0,1.0
1530,MLC-1990071487,2.0,1.0,2,11,True,1194.7,5280.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,59.0,0.0,80.0,1,0.0,0.0,1.0,1.0,1.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,590000.0,3,7791.327913279132,9009.74025974026,True,True,False,True,0,1.0847457627118644
1531,MLC-1990025989,2.0,1.0,2,9,True,1685.1,2990.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,0.0,0,1.0,0.0,0.0,0.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,630000.0,0,7791.327913279132,9166.666666666666,True,True,False,True,1,1.0
1532,MLC-4023553958,2.0,1.0,3,6,True,1653.0,4644.7,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,1,1.0,0.0,1.0,1.0,8.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,620000.0,2,7791.327913279132,10160.959343337181,True,True,False,True,0,1.0
1533,MLC-4093484932,2.0,0.0,2,8,True,1899.6,5495.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,53.0,1.0,110.0,1,1.0,0.0,1.0,1.0,2.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,600000.0,2,7791.327913279132,9884.957518656716,True,True,False,True,0,1.0377358490566038
1534,MLC-1908136045,2.0,1.0,2,0,True,1824.6,4989.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,63.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,620000.0,2,7791.327913279132,10447.414935925763,True,True,False,True,0,1.0158730158730158
1535,MLC-4162445010,2.0,1.0,2,10,True,1681.8,2996.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,80.0,1,0.0,0.0,1.0,1.0,7.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,550000.0,0,7791.327913279132,9270.833333333332,True,True,False,True,0,1.0
1536,MLC-2024978197,1.0,1.0,1,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,47.0,1.0,60.0,0,0.0,0.0,1.0,1.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,500000.0,0,7791.327913279132,12083.605131550337,True,True,False,True,0,1.0638297872340425
1537,MLC-1975377137,2.0,2.0,2,0,True,2299.5,4949.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,65.7,1.0,122.0,1,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,750000.0,2,7791.327913279132,10172.41379310345,True,True,False,True,0,0.9771689497716894
1538,MLC-2003009133,1.0,0.0,1,0,False,892.1,4524.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,60.0,0,0.0,0.0,0.0,1.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,390000.0,0,7791.327913279132,11845.509893455099,True,True,False,True,0,1.1
1539,MLC-4135274432,2.0,2.0,2,15,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,82.0,1.0,92.0,1,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,730000.0,2,7791.327913279132,9624.561403508771,True,True,False,True,0,1.048780487804878
1540,MLC-4018719738,1.0,1.0,2,5,True,5480.4,9297.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,53.0,1.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,435000.0,4,7791.327913279132,8301.88679245283,True,True,False,True,0,1.0566037735849056
1541,MLC-2011953025,2.0,1.0,1,9,True,1589.0,2950.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,70.0,0,0.0,0.0,1.0,1.0,8.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,500000.0,0,7791.327913279132,9270.833333333332,True,True,False,True,0,1.0
1542,MLC-2037608891,1.0,1.0,1,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0,36.0,0.0,60.0,0,0.0,0.0,1.0,1.0,4.680276020701553,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,500000.0,0,7791.327913279132,11845.509893455099,True,True,False,True,0,1.0833333333333333
1543,MLC-4071322232,2.0,1.0,3,10,True,5202.1,9356.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,57.0,0.0,0.0,1,1.0,0.0,1.0,1.0,12.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,680000.0,4,7791.327913279132,9583.333333333334,True,True,False,True,1,1.0
1544,MLC-4108979400,2.0,1.0,3,0,True,1536.1,3003.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,70.0,0,0.0,0.0,0.0,0.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,560000.0,0,7791.327913279132,9270.833333333332,True,True,False,True,0,1.0
1545,MLC-2018304173,2.0,2.0,2,0,True,2271.6,3230.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,65.7,0.0,150.0,0,1.0,0.0,1.0,1.0,3.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,850000.0,2,7791.327913279132,9708.73786407767,True,True,False,True,0,0.9771689497716894
1546,MLC-3967959214,2.0,1.0,2,4,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,0.0,80.0,1,1.0,0.0,1.0,1.0,2.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,500000.0,3,7791.327913279132,9251.478369125427,True,True,False,True,0,0.9230769230769231
1547,MLC-1980232763,2.0,1.0,2,10,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,86.0,1.0,120.0,1,1.0,0.0,1.0,1.0,8.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,690000.0,2,7791.327913279132,9624.561403508771,True,True,False,True,0,0.9534883720930233
1548,MLC-4112471850,1.0,1.0,1,10,True,1858.0,6027.7,5.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,40.0,0.0,60.0,1,1.0,0.0,1.0,1.0,3.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,395000.0,0,7791.327913279132,8030.426791913416,True,True,False,True,0,1.05
1549,MLC-4143684730,2.0,1.0,4,16,True,472.3,4560.8,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,113.0,1.0,110.0,1,0.0,0.0,1.0,1.0,2.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,900000.0,3,7791.327913279132,8490.683229813665,True,True,False,True,0,1.0619469026548674
1550,MLC-2037563133,4.0,2.0,2,6,True,2214.9,3438.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,245.0,1.0,170.0,1,0.0,0.0,1.0,1.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,1850000.0,2,7791.327913279132,10256.410256410256,True,True,False,True,0,1.0612244897959184
1551,MLC-2041106713,2.0,1.0,2,0,True,900.0,4527.0,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,64.2,65.7,1.0,100.0,0,0.0,0.0,1.0,1.0,10.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,790000.0,0,7791.327913279132,11904.761904761905,True,True,False,True,0,0.9771689497716894
1552,MLC-4143685864,2.0,1.0,2,0,True,2299.5,4949.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,65.7,1.0,122.0,1,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,700000.0,2,7791.327913279132,10172.41379310345,True,True,False,True,0,0.9771689497716894
1553,MLC-4146261220,2.0,1.0,3,21,True,1003.8,4794.1,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,73.0,1.0,100.0,1,0.0,0.0,1.0,1.0,5.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,600000.0,3,7791.327913279132,8898.809523809523,True,True,False,True,0,1.2191780821917808
1554,MLC-2042153291,2.0,1.0,3,0,True,1003.8,4794.1,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,100.0,0,1.0,0.0,1.0,1.0,3.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,680000.0,3,7791.327913279132,8898.809523809523,True,True,False,True,0,1.0
1555,MLC-4044413466,2.0,1.0,2,2,True,11117891.0,11114141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.2,65.7,1.0,100.0,1,0.0,0.0,1.0,1.0,1.0,5121.516795865633,3.2325581395348837,3.7260981912144704,3.405684754521964,14015.571059431524,6553.3488372093025,51.33986681098218,600000.0,1,7791.327913279132,10166.71297582662,False,True,False,True,0,0.9771689497716894
1557,MLC-2012988119,1.0,1.0,2,0,False,348.9,4403.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,0.0,100.0,0,0.0,0.0,1.0,1.0,1.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,500000.0,3,7791.327913279132,8189.6551724137935,True,True,False,True,0,1.0
1558,MLC-2019967491,2.0,2.0,3,1,True,592.1,4525.7,5.0,0.0,4.0,0.0,3.0,1.0,5.0,0.0,1.0,0.0,0.0,81.7,83.1,2.0,160.0,1,1.0,0.0,1.0,1.0,15.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,930000.0,0,7791.327913279132,9565.126050420167,True,True,False,True,0,0.9831528279181709
1559,MLC-4044521444,2.0,1.0,2,10,True,2018.0,4841.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,76.0,73.0,1.0,100.0,1,1.0,0.0,1.0,1.0,8.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,650000.0,2,7791.327913279132,10000.0,True,True,False,True,0,1.0410958904109588
1560,MLC-4096252266,2.0,1.0,2,2,True,2052.6,5483.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,65.7,0.0,150.0,1,1.0,0.0,1.0,1.0,8.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,670000.0,2,7791.327913279132,10425.531914893618,True,True,False,True,0,1.21765601217656
1561,MLC-2039852397,1.0,1.0,3,6,False,3564.8,7727.0,5.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,50.0,50.0,0.0,30.0,0,0.0,0.0,0.0,0.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,350000.0,0,7791.327913279132,7103.174603174602,True,True,False,True,0,1.0
1562,MLC-4047673638,2.0,1.0,2,11,True,1916.4,5455.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,67.0,0.0,170.0,0,0.0,0.0,1.0,1.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,650000.0,2,7791.327913279132,10133.145800989347,True,True,False,True,0,1.044776119402985
1563,MLC-4096154256,1.0,1.0,1,5,True,725.7,4417.3,5.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,52.0,0.0,45.0,0,0.0,0.0,1.0,1.0,15.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,460000.0,3,7791.327913279132,10166.71297582662,False,True,False,True,0,1.0576923076923077
1564,MLC-4101806266,2.0,1.0,2,8,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,0.0,80.0,1,1.0,0.0,1.0,1.0,2.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,500000.0,3,7791.327913279132,9251.478369125427,True,True,False,True,0,0.9230769230769231
1565,MLC-1996217247,2.0,1.0,2,7,True,3984.7,8154.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,60.0,0.0,80.0,1,1.0,0.0,1.0,1.0,2.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,520000.0,0,7791.327913279132,8710.78431372549,True,True,False,True,0,1.0333333333333334
1566,MLC-4064375530,1.0,1.0,0,0,True,3573.7,7736.1,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,1.0,0,0.0,0.0,1.0,0.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,450000.0,0,7791.327913279132,6714.285714285714,True,True,False,True,0,1.0
1567,MLC-2020668627,1.0,1.0,2,0,True,1681.9,2996.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.0,1.0,60.0,0,1.0,0.0,1.0,0.0,10.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,490000.0,0,7791.327913279132,9166.666666666666,True,True,False,True,0,1.0416666666666667
1568,MLC-2001161109,2.0,1.0,2,0,True,1686.2,2955.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,1.0,20.0,0,1.0,0.0,1.0,1.0,1.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,590000.0,0,7791.327913279132,9166.666666666666,True,True,False,True,0,1.0
1569,MLC-2007813665,2.0,1.0,2,6,True,2153.4,4892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,54.0,1.0,60.0,0,0.0,0.0,0.0,0.0,1.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,670000.0,2,7791.327913279132,10000.0,True,True,False,True,0,1.1111111111111112
1570,MLC-4044496414,1.0,1.0,2,5,True,5480.4,9297.4,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,53.0,0.0,0.0,0,0.0,0.0,1.0,0.0,4.0,4426.0,2.0,4.0,3.0,23629.0,10635.0,64.8623594811321,440000.0,4,7791.327913279132,8207.547169811322,True,True,False,True,0,1.0188679245283019
1571,MLC-4064406396,2.0,1.0,2,3,True,3184.3,3903.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,116.0,1.0,110.0,0,1.0,0.0,1.0,1.0,2.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,1000000.0,3,7791.327913279132,10166.71297582662,False,True,False,True,1,1.0
1572,MLC-1997629305,1.0,1.0,2,0,True,3749.8,7888.4,5.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,53.0,53.0,0.0,30.0,0,1.0,0.0,1.0,0.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,380000.0,0,7791.327913279132,6814.285714285714,True,True,False,True,0,1.0
1573,MLC-4152912860,1.0,0.0,1,0,False,930.8,4552.8,5.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,36.0,0.0,50.0,1,0.0,0.0,0.0,1.0,11.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,420000.0,0,7791.327913279132,12165.178571428572,True,True,False,True,0,1.0
1574,MLC-4161004420,2.0,1.0,2,15,True,5202.1,9356.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,55.0,0.0,120.0,1,1.0,0.0,0.0,1.0,1.0,1859.0,2.0,2.0,2.0,27535.0,12357.0,68.13986507834547,460000.0,4,7791.327913279132,11458.333333333334,True,True,False,True,0,1.0
1575,MLC-4135249078,1.0,1.0,1,18,True,2161.8,5420.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,47.0,1.0,97.0,1,1.0,0.0,1.0,1.0,2.0,6748.0,4.0,4.0,4.0,2908.0,1351.0,5.755234051141862,490000.0,2,7791.327913279132,10197.869101978691,True,True,False,True,0,1.0
1576,MLC-1968288773,2.0,1.0,2,1,True,539.9,4504.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,68.0,1.0,100.0,0,1.0,0.0,1.0,1.0,5.0,5879.0,4.0,4.0,4.0,12234.0,5977.0,80.43548826144755,640000.0,0,7791.327913279132,9571.42857142857,True,True,False,True,0,1.0294117647058822
1577,MLC-1994427015,1.0,1.0,2,0,True,1003.8,4794.1,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,1.0,0.0,1,1.0,0.0,1.0,1.0,3.0,4433.0,3.0,4.0,3.0,20174.0,9883.0,82.45721898556295,600000.0,3,7791.327913279132,8693.122705882353,True,True,False,True,0,1.0
