id_aviso,banos,estacionamientos,dormitorios,antiguedad_anos,condominio_cerrado,distancia_centro_comuna_m,distancia_centro_concepcion_m,cantidad_paraderos,cantidad_jardines_infantiles,cantidad_colegios,cantidad_universidades,cantidad_plazas,cantidad_supermercados,cantidad_farmacias,cantidad_centros_comerciales,cantidad_hospitales,cantidad_clinicas,cantidad_estaciones_metro,superficie_total_m2,superficie_util_m2,bodegas,gastos_comunes,estacionamiento_visitas,piscina,quincho,conserjeria,ascensor,piso_unidad,rank_nac,c_ig_com,pob_rsh_uv,hog_uv,p_urbano,precio_clp,costo_total_clp,nivel_barrio,precio_m2_sector_departamento,tiene_comparables_cercanos,comuna_otras comunas,comuna_san-pedro-de-la-paz-biobio,amoblado,ratio_total_util
MLC-4096142872,2.0,1,2,0,True,4174.0,8453.8,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,4.0,6358.0,4.0,4448.0,2458.0,54.2005929673536,540000.0,590000.0,4,9090.90909090909,True,True,False,0,1.0
MLC-4098188622,2.0,1,2,0,False,1386.3,1386.3,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,52.0,1.0,95000.0,0.0,0.0,0.0,0.0,0.0,1.0,4687.0,1.0,2156.0,1177.0,57.9263203269884,650000.0,745000.0,2,13157.894736842105,True,False,False,0,1.0
MLC-2089671813,1.0,1,2,30,True,2229.8,2229.8,5.0,2.0,3.0,0.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,84.0,84.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6715.0,4.0,2440.0,1484.0,100.0,600000.0,600000.0,4,8965.51724137931,True,False,False,0,1.0
MLC-4096154148,1.0,1,2,6,True,2749.9,6997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4924.0,2.0,16315.0,7728.0,96.1398621005236,450000.0,450000.0,1,8441.295546558704,True,True,False,0,1.0384615384615385
MLC-1983492691,2.0,0,2,1,True,375.2,375.2,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,0.0,4.0,0.0,59.7,58.3,0.0,60000.0,1.0,0.0,0.0,1.0,1.0,18.0,5332.0,1.0,4499.0,2404.0,100.0,650000.0,710000.0,2,12404.580152671757,True,False,False,0,1.0240137221269299
MLC-4096247792,1.0,0,1,0,False,1859.0,1859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,37.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6304.0,3.0,4026.0,2134.0,100.0,250000.0,250000.0,1,11400.0,False,False,False,0,0.8776595744680851
MLC-2001176695,1.0,1,1,6,False,4322.0,4322.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,700000.0,700000.0,4,10625.0,True,False,False,0,1.0
MLC-4096248906,1.0,1,2,1,True,5167.9,5167.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,60.0,0.0,55000.0,1.0,0.0,0.0,1.0,0.0,1.0,6409.0,4.0,6576.0,3080.0,94.3101149608368,435000.0,490000.0,0,9523.809523809523,True,False,False,0,1.05
MLC-1990068925,1.0,0,1,3,True,1597.0,1597.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,47.0,39.0,0.0,65000.0,0.0,0.0,0.0,1.0,1.0,15.0,6691.0,4.0,2810.0,1764.0,100.0,520000.0,585000.0,4,12708.494208494209,True,False,False,1,1.205128205128205
MLC-2027948275,2.0,1,2,4,True,1558.4,1558.4,5.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,56.0,51.0,1.0,70000.0,1.0,0.0,0.0,1.0,1.0,1.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,620000.0,690000.0,4,12911.739130434784,True,False,False,0,1.0980392156862746
MLC-4101740888,2.0,0,2,15,True,793.4,793.4,5.0,5.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,45.0,45.0,0.0,80000.0,1.0,0.0,0.0,1.0,1.0,9.0,6768.0,4.0,1656.0,1111.0,100.0,450000.0,530000.0,2,11875.0,True,False,False,0,1.0
MLC-4146282182,1.0,1,3,7,True,2553.2,5135.4,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,12.0,5933.0,4.0,1180.0,720.0,100.0,580000.0,580000.0,1,9786.842105263157,True,True,False,0,1.0
MLC-4096287020,1.0,1,2,7,False,4223.8,8340.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,390000.0,390000.0,0,8051.724137931034,True,False,True,0,1.04
MLC-4096291518,2.0,0,2,16,True,898.7,898.7,5.0,5.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,58.0,56.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,12.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,500000.0,570000.0,2,12185.622859709201,True,False,False,0,1.0357142857142858
MLC-4096291566,2.0,1,2,10,True,1669.5,10021.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,53.0,0.0,75000.0,0.0,1.0,0.0,1.0,1.0,3.0,6201.0,4.0,3828.0,1963.0,52.2534527838595,530000.0,605000.0,0,10300.904977375565,True,True,False,0,1.0377358490566038
MLC-2048440493,2.0,1,2,4,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0.0,75000.0,1.0,1.0,0.0,1.0,0.0,2.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,520000.0,595000.0,4,10454.545454545454,True,False,True,0,1.037037037037037
MLC-4096294800,2.0,1,2,9,True,457.7,4560.1,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,86.0,0.0,100000.0,1.0,0.0,0.0,1.0,1.0,1.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,750000.0,850000.0,4,9596.774193548386,True,False,True,0,1.0
MLC-4097816834,2.0,1,2,15,True,1591.2,1591.2,4.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,54.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,11.0,5924.0,2.0,3532.0,1915.0,100.0,850000.0,850000.0,4,11609.498680738787,True,False,False,1,1.037037037037037
MLC-4096297996,1.0,0,1,6,True,1044.8,1044.8,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,0.0,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,6279.0,3.0,2598.0,1648.0,100.0,380000.0,420000.0,2,11041.666666666666,True,False,False,0,1.0
MLC-4096298794,1.0,1,2,1,True,1939.5,1939.5,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,48.3,52.4,1.0,80000.0,0.0,0.0,0.0,1.0,1.0,7.0,6019.0,3.0,4332.0,2303.0,55.0392235701766,500000.0,580000.0,4,13161.290322580646,True,False,False,0,0.9217557251908397
MLC-4096442032,1.0,0,1,4,True,595.6,595.6,5.0,2.0,2.0,0.0,1.0,2.0,4.0,1.0,0.0,1.0,0.0,35.0,32.0,0.0,60000.0,0.0,0.0,0.0,1.0,1.0,9.0,3511.0,1.0,1254.0,785.0,100.0,390000.0,450000.0,2,12295.081967213115,True,False,False,0,1.09375
MLC-4146261220,2.0,1,3,21,True,1003.8,4794.1,5.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,89.0,73.0,1.0,100000.0,1.0,0.0,0.0,1.0,1.0,5.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,600000.0,700000.0,4,10047.449325490195,True,False,True,0,1.2191780821917808
MLC-4098158182,2.0,1,2,2,True,1092.4,1092.4,5.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,55.0,0.0,94999.0,0.0,0.0,0.0,0.0,0.0,5.0,5941.0,2.0,3137.0,1891.0,100.0,550000.0,644999.0,2,11410.25641025641,True,False,False,0,1.0909090909090908
MLC-4098158790,2.0,1,2,2,True,1427.5,5410.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.1,64.6,0.0,90000.0,1.0,0.0,0.0,1.0,1.0,4.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,680000.0,770000.0,4,10848.748473748474,True,False,True,0,0.9922600619195047
MLC-4021106118,2.0,2,2,2,True,4640.6,4640.6,5.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,60.0,1.0,80000.0,1.0,0.0,0.0,1.0,1.0,8.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,1350000.0,1430000.0,4,11400.0,False,False,False,1,1.1
MLC-4098184374,1.0,0,2,5,False,2855.6,6164.4,5.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,38.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,4924.0,2.0,16315.0,7728.0,96.1398621005236,390000.0,391000.0,4,11400.0,False,True,False,0,1.0263157894736843
MLC-4098188930,2.0,1,2,18,False,2235.0,5586.7,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,68.0,0.0,130000.0,1.0,1.0,0.0,1.0,1.0,10.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,600000.0,730000.0,3,12258.064516129032,True,False,True,0,1.0588235294117647
MLC-4098301194,1.0,0,2,0,True,1686.2,2955.2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,1.0,58000.0,1.0,0.0,0.0,1.0,1.0,2.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,450000.0,508000.0,0,10166.666666666666,True,False,True,0,1.0
MLC-4098488262,2.0,0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,52.0,49.0,1.0,75000.0,0.0,0.0,0.0,1.0,1.0,4.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,500000.0,575000.0,2,12744.569381243064,True,False,False,0,1.0612244897959184
MLC-4098488270,2.0,0,2,0,True,723.7,723.7,5.0,5.0,5.0,3.0,2.0,1.0,5.0,0.0,0.0,3.0,0.0,52.0,49.0,0.0,75000.0,0.0,0.0,0.0,1.0,1.0,6.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,550000.0,625000.0,2,12680.424528301886,True,False,False,0,1.0612244897959184
MLC-4100161860,1.0,1,1,26,False,1229.0,1229.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4687.0,1.0,2156.0,1177.0,57.9263203269884,500000.0,500000.0,2,13157.894736842105,True,False,False,0,1.1842105263157894
MLC-4100163558,2.0,1,2,6,False,2054.3,3571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,1.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,830000.0,950000.0,3,11834.935897435898,True,False,True,0,1.125
MLC-4209724822,1.0,1,2,0,False,6092.8,6633.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.0,50000.0,0.0,0.0,0.0,0.0,1.0,1.0,6682.0,4.0,4021.0,1996.0,65.5175717706704,500000.0,550000.0,1,12500.0,True,True,False,0,1.0
MLC-4100165660,2.0,1,2,5,False,4654.5,8764.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,410000.0,410000.0,0,7413.793103448276,True,False,True,1,1.0112359550561798
MLC-2072641729,1.0,1,3,3,True,2121.1,13706.1,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,60.6,59.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5136.0,2.0,13939.0,6879.0,81.3670347779654,511000.0,511000.0,0,8530.884808013356,True,True,False,0,1.016778523489933
MLC-4101642142,1.0,0,2,17,True,515.2,515.2,5.0,5.0,5.0,3.0,3.0,3.0,5.0,1.0,0.0,5.0,0.0,60.0,60.0,0.0,80000.0,0.0,0.0,0.0,1.0,1.0,5.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,550000.0,630000.0,2,13037.5,True,False,False,0,1.0
MLC-4101736978,2.0,1,3,5,True,2640.8,8977.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.5,77.5,0.0,50000.0,1.0,0.0,0.0,1.0,0.0,3.0,5342.0,3.0,2386.0,1215.0,18.5074470416839,450000.0,500000.0,0,9230.76923076923,True,True,False,0,1.0258064516129033
MLC-4173007764,1.0,0,1,2,True,576.7,576.7,5.0,5.0,1.0,5.0,0.0,1.0,5.0,2.0,0.0,5.0,0.0,33.1,37.9,1.0,80000.0,0.0,0.0,0.0,0.0,1.0,9.0,6768.0,4.0,1656.0,1111.0,100.0,300000.0,380000.0,2,11797.979797979799,True,False,False,0,0.8733509234828497
MLC-4101739800,2.0,1,3,14,False,5291.2,9445.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,65.0,0.0,90000.0,1.0,1.0,0.0,1.0,1.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,600000.0,690000.0,0,10995.039682539682,True,False,True,0,1.0
MLC-4101742844,1.0,1,2,8,True,4785.8,4785.8,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,58.0,0.0,60000.0,1.0,1.0,0.0,1.0,0.0,9.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,500000.0,560000.0,4,11000.0,True,False,False,0,1.1379310344827587
MLC-4101799296,1.0,1,2,12,True,1151.4,1151.4,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,1.0,90000.0,1.0,0.0,0.0,1.0,1.0,13.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,500000.0,590000.0,4,11920.718014932914,True,False,False,0,1.0
MLC-4101799396,1.0,1,3,3,True,2087.2,13662.8,5.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,56.1,56.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4290.0,1.0,8912.0,4260.0,99.9999999999999,450000.0,450000.0,0,8552.35515568453,True,True,False,0,1.0017857142857143
MLC-4101801572,2.0,1,3,20,False,1366.0,1366.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,80.0,80.0,1.0,160000.0,0.0,0.0,0.0,1.0,1.0,8.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,650000.0,810000.0,4,11483.38649654439,True,False,False,0,1.0
MLC-4101799606,1.0,1,2,12,True,1151.4,1151.4,5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.0,44.0,1.0,90000.0,1.0,0.0,0.0,1.0,1.0,13.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,500000.0,590000.0,4,11920.718014932914,True,False,False,0,1.0
MLC-4101804478,2.0,1,2,0,True,1643.0,1643.0,5.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,60.0,58.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,10.0,6304.0,3.0,4026.0,2134.0,100.0,530000.0,600000.0,1,9980.106100795756,True,False,False,0,1.0344827586206897
MLC-4101806266,2.0,1,2,8,True,1033.7,5098.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,65.0,0.0,80000.0,1.0,1.0,0.0,1.0,1.0,2.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,500000.0,580000.0,4,10477.272727272728,True,False,True,0,0.9230769230769231
MLC-4101806864,1.0,0,1,5,True,1004.6,1004.6,5.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,37.6,0.0,50000.0,0.0,0.0,0.0,1.0,0.0,1.0,6178.0,3.0,2620.0,1658.0,100.0,400000.0,450000.0,2,12361.111111111111,True,False,False,0,0.8776595744680851
MLC-2057125009,2.0,1,3,7,True,1135.2,4951.3,5.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,87.0,75.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,3.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,653516.64,753516.64,4,10333.333333333334,True,False,True,0,1.16
MLC-4101810568,2.0,0,2,3,True,793.8,793.8,5.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,61.0,61.0,0.0,75000.0,0.0,0.0,0.0,1.0,1.0,9.0,5492.0,1.0,2073.0,1418.0,100.0,715000.0,790000.0,2,12469.512195121952,True,False,False,0,1.0
MLC-4102136892,1.0,1,1,0,False,3870.4,3870.4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,43.0,1.0,70000.0,0.0,1.0,0.0,1.0,0.0,1.0,6684.0,4.0,6833.0,3079.0,90.5171296845883,460000.0,530000.0,4,12859.073359073358,True,False,False,0,1.0465116279069768
MLC-4102140114,2.0,1,3,1,True,559.2,4484.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,100.0,1.0,120000.0,0.0,1.0,0.0,0.0,1.0,5.0,5879.0,4.0,12234.0,5977.0,80.4354882614475,900000.0,1020000.0,0,10916.17933723197,True,False,True,0,1.05
MLC-4102141336,2.0,2,3,0,True,482.1,482.1,5.0,2.0,3.0,1.0,1.0,3.0,5.0,2.0,0.0,2.0,0.0,59.8,74.9,2.0,116000.0,0.0,0.0,0.0,1.0,1.0,1.0,3511.0,1.0,1254.0,785.0,100.0,700000.0,816000.0,2,11755.31914893617,True,False,False,0,0.7983978638184245
MLC-4102144950,2.0,1,2,2,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,59.8,58.2,1.0,85000.0,0.0,1.0,0.0,1.0,1.0,5.0,5455.0,1.0,10400.0,5578.0,70.0075532601241,540000.0,625000.0,0,10666.666666666666,True,False,False,0,1.0274914089347078
MLC-4103709030,2.0,0,2,16,True,792.7,792.7,5.0,4.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,65.0,65.0,1.0,110000.0,1.0,0.0,0.0,1.0,1.0,9.0,6768.0,4.0,1656.0,1111.0,100.0,500000.0,610000.0,2,11875.0,True,False,False,0,1.0
MLC-4105438038,1.0,0,1,0,True,746.9,746.9,5.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,39.0,37.0,0.0,70000.0,0.0,0.0,0.0,1.0,1.0,1.0,6636.0,4.0,2317.0,1552.0,99.9999999999999,390000.0,460000.0,2,13230.240549828179,True,False,False,0,1.054054054054054
MLC-2063375013,2.0,1,2,7,True,2588.3,2588.3,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,76.0,76.0,0.0,160000.0,0.0,0.0,0.0,1.0,1.0,1.0,6741.0,4.0,1295.0,716.0,36.9900234018146,800000.0,960000.0,2,14291.460532325378,True,False,False,0,1.0
MLC-4105451676,2.0,1,3,2,True,6826.3,10560.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,81.5,82.3,0.0,45000.0,1.0,0.0,0.0,1.0,0.0,3.0,4426.0,2.0,23629.0,10635.0,64.8623594811321,550000.0,595000.0,0,9312.5,True,False,True,0,0.9902794653705954
MLC-2070820375,1.0,1,1,16,False,677.1,677.1,5.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4644.0,1.0,2739.0,1645.0,100.0,480000.0,480000.0,2,10950.859950859951,True,False,False,1,1.0
MLC-4103977128,1.0,0,1,3,True,1597.0,1597.0,5.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,38.0,38.0,0.0,45000.0,0.0,0.0,0.0,1.0,0.0,1.0,6691.0,4.0,2810.0,1764.0,100.0,450000.0,495000.0,4,12708.494208494209,True,False,False,0,1.0
MLC-4105451636,2.0,1,2,0,True,1787.3,4908.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,190000.0,0.0,1.0,0.0,1.0,0.0,5.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,600000.0,790000.0,3,10940.347970173985,True,False,True,1,1.0
MLC-4105563480,1.0,1,2,6,True,7157.7,10598.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.0,0.0,47000.0,1.0,0.0,0.0,1.0,0.0,1.0,4426.0,2.0,23629.0,10635.0,64.8623594811321,400000.0,447000.0,0,8492.829204693611,True,False,True,0,1.0416666666666667
MLC-2089673345,1.0,0,1,22,True,1047.3,1047.3,5.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,1.0,60000.0,0.0,0.0,0.0,1.0,0.0,1.0,5941.0,2.0,3137.0,1891.0,100.0,400000.0,460000.0,2,11428.57142857143,True,False,False,0,1.0
MLC-4105555540,1.0,0,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,31.0,37.9,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,1.0,4644.0,1.0,2739.0,1645.0,100.0,355000.0,405000.0,2,12400.0,True,False,False,0,0.8179419525065963
MLC-4105562872,2.0,1,2,5,True,621.9,621.9,5.0,3.0,2.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,0.0,60.0,60.0,1.0,100000.0,1.0,1.0,0.0,1.0,1.0,16.0,5492.0,1.0,2073.0,1418.0,100.0,650000.0,750000.0,2,12295.081967213115,True,False,False,0,1.0
MLC-4105684404,1.0,1,1,7,True,2993.1,2993.1,5.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,1.0,5455.0,1.0,10400.0,5578.0,70.0075532601241,450000.0,500000.0,0,10666.666666666666,True,False,False,0,1.1142857142857143
MLC-2071204215,2.0,1,2,8,True,1123.1,1123.1,5.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,65.0,65.0,1.0,80000.0,0.0,0.0,0.0,0.0,1.0,18.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,590000.0,670000.0,4,11873.35092348285,True,False,False,0,1.0
MLC-4105565762,2.0,1,2,6,True,4321.9,4321.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,72.0,1.0,80000.0,0.0,1.0,0.0,1.0,0.0,1.0,6282.0,3.0,12506.0,6078.0,99.9999999999999,750000.0,830000.0,4,10625.0,True,False,False,0,1.0833333333333333
MLC-4105566938,1.0,0,1,26,True,1359.0,1359.0,5.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,4.0,0.0,38.0,38.0,0.0,49000.0,0.0,0.0,0.0,1.0,0.0,5.0,6382.0,3.0,2472.0,1579.0,44.7477970543667,390000.0,439000.0,4,10897.435897435897,True,False,False,0,1.0
MLC-4105567440,1.0,0,3,30,False,1348.5,5410.3,5.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,15000.0,0.0,0.0,0.0,0.0,0.0,3.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,390000.0,405000.0,4,11919.50464396285,True,False,True,0,1.0
MLC-4182525388,2.0,2,3,18,True,1461.6,4986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,81.0,1.0,140000.0,1.0,1.0,0.0,1.0,1.0,6.0,6748.0,4.0,2908.0,1351.0,5.75523405114186,790000.0,930000.0,3,11353.03265940902,True,False,True,0,1.0493827160493827
MLC-4105567984,1.0,1,2,0,True,1762.2,1762.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5924.0,2.0,3532.0,1915.0,100.0,460000.0,460000.0,4,11638.082673702727,True,False,False,0,1.0
MLC-4105672356,1.0,1,1,0,True,4273.0,4057.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.6,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6368.0,4.0,6250.0,3287.0,84.6415320141748,480000.0,480000.0,4,12647.058823529413,True,True,False,0,1.0470588235294118
MLC-4176383394,1.0,0,3,14,False,3642.2,7799.6,5.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,56.0,56.0,0.0,30000.0,0.0,0.0,0.0,1.0,0.0,1.0,1859.0,2.0,27535.0,12357.0,68.1398650783455,350000.0,380000.0,0,7782.924528301886,True,False,True,0,1.0
MLC-4206498228,2.0,1,2,0,True,948.9,948.9,5.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,56.0,53.0,1.0,40000.0,0.0,0.0,0.0,1.0,0.0,1.0,6178.0,3.0,2620.0,1658.0,100.0,480000.0,520000.0,2,12450.0,True,False,False,0,1.0566037735849056
MLC-4105680702,1.0,0,1,0,True,698.9,698.9,5.0,1.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,32.0,37.6,0.0,50000.0,0.0,0.0,0.0,1.0,1.0,11.0,4644.0,1.0,2739.0,1645.0,100.0,370000.0,420000.0,2,12400.0,True,False,False,0,0.851063829787234
MLC-2070818811,2.0,1,2,6,True,1946.4,5741.3,5.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,85000.0,0.0,0.0,0.0,1.0,0.0,1.0,4433.0,3.0,20174.0,9883.0,82.4572189855629,480000.0,565000.0,4,10793.650793650793,True,False,True,0,1.0
MLC-4105681176,2.0,1,2,9,True,855.7,855.7,5.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,0.0,70.0,62.0,1.0,90000.0,0.0,0.0,0.0,1.0,1.0,1.0,5492.0,1.0,2073.0,1418.0,100.0,670000.0,760000.0,2,12093.023255813954,True,False,False,0,1.1290322580645162
